DATAFLOW,LAST UPDATE,freq,nace_r2,sizeclas,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_3Y,EE,2010-01-01,1.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_3Y,HU,2010-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_3Y,IE,2010-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_3Y,LT,2010-01-01,1.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_3Y,LU,2010-01-01,0.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_3Y,LV,2010-01-01,1.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_3Y,NL,2010-01-01,2.0,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_3Y,PT,2010-01-01,0.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_3Y,SI,2010-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_3Y,SK,2010-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_3Y,UK,2010-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,AT,2010-01-01,1.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,BE,2010-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,BG,2010-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,CH,2010-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,CY,2010-01-01,2.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,CZ,2010-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,DK,2010-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,EE,2010-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,EL,2010-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,ES,2010-01-01,0.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,FI,2010-01-01,1.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,HU,2010-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,IE,2010-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,LT,2010-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,LU,2010-01-01,0.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,LV,2010-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,NL,2010-01-01,1.7,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,NO,2010-01-01,1.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,PL,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,PT,2010-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,RO,2010-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,SE,2010-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,SI,2010-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,SK,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-E,TOTAL,AVG_A,UK,2010-01-01,1.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_3Y,CZ,2010-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_3Y,EE,2010-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_3Y,FR,2010-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_3Y,HU,2010-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_3Y,IE,2010-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_3Y,IT,2010-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_3Y,LT,2010-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_3Y,LU,2010-01-01,0.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_3Y,LV,2010-01-01,1.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_3Y,PT,2010-01-01,0.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_3Y,SI,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_3Y,SK,2010-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,BG,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,CY,2010-01-01,2.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,CZ,2010-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,DK,2010-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,EE,2010-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,EL,2010-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,ES,2010-01-01,0.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,FI,2010-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,FR,2010-01-01,0.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,HR,2010-01-01,0.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,HU,2010-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,IE,2010-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,IT,2010-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,LT,2010-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,LU,2010-01-01,0.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,LV,2010-01-01,1.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,MT,2010-01-01,2.4,b,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,NO,2010-01-01,1.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,PL,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,PT,2010-01-01,0.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,RO,2010-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,SE,2010-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,SI,2010-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,GE10,AVG_A,SK,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_3Y,CH,2010-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_3Y,CZ,2010-01-01,2.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_3Y,DE,2010-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_3Y,EE,2010-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_3Y,HU,2010-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_3Y,IE,2010-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_3Y,LT,2010-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_3Y,LU,2010-01-01,0.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_3Y,LV,2010-01-01,1.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_3Y,NL,2010-01-01,2.2,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_3Y,PT,2010-01-01,0.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_3Y,RO,2010-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_3Y,SI,2010-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_3Y,SK,2010-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_3Y,UK,2010-01-01,1.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,AT,2010-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,BE,2010-01-01,1.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,BG,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,CH,2010-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,CY,2010-01-01,2.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,CZ,2010-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,DE,2010-01-01,1.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,DK,2010-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,EA20,2010-01-01,0.9,e,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,EA21,2010-01-01,0.9,e,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,EE,2010-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,EL,2010-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,ES,2010-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,EU27_2020,2010-01-01,0.8,e,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,FI,2010-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,HU,2010-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,IE,2010-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,LT,2010-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,LU,2010-01-01,0.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,LV,2010-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,NL,2010-01-01,1.6,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,NO,2010-01-01,2.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,PL,2010-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,PT,2010-01-01,0.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,RO,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,SE,2010-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,SI,2010-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,SK,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-F,TOTAL,AVG_A,UK,2010-01-01,1.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_3Y,CZ,2010-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_3Y,EE,2010-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_3Y,FR,2010-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_3Y,HU,2010-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_3Y,IE,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_3Y,IT,2010-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_3Y,LT,2010-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_3Y,LU,2010-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_3Y,LV,2010-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_3Y,PT,2010-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_3Y,SI,2010-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_3Y,SK,2010-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,BG,2010-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,CY,2010-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,CZ,2010-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,DK,2010-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,EE,2010-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,EL,2010-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,ES,2010-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,FI,2010-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,FR,2010-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,HR,2010-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,HU,2010-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,IE,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,IT,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,LT,2010-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,LU,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,LV,2010-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,MT,2010-01-01,3.5,b,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,NO,2010-01-01,2.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,PL,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,PT,2010-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,RO,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,SE,2010-01-01,1.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,SI,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,GE10,AVG_A,SK,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_3Y,CH,2010-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_3Y,CZ,2010-01-01,2.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_3Y,DE,2010-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_3Y,EE,2010-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_3Y,HU,2010-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_3Y,IE,2010-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_3Y,LT,2010-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_3Y,LU,2010-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_3Y,LV,2010-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_3Y,NL,2010-01-01,2.2,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_3Y,PT,2010-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_3Y,RO,2010-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_3Y,SI,2010-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_3Y,SK,2010-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_3Y,UK,2010-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,AT,2010-01-01,2.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,BE,2010-01-01,1.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,BG,2010-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,CH,2010-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,CY,2010-01-01,1.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,CZ,2010-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,DE,2010-01-01,1.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,DK,2010-01-01,1.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,EA20,2010-01-01,1.2,e,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,EA21,2010-01-01,1.2,e,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,EE,2010-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,EL,2010-01-01,1.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,ES,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,EU27_2020,2010-01-01,1.1,e,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,FI,2010-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,HU,2010-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,IE,2010-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,LT,2010-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,LU,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,LV,2010-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,NL,2010-01-01,1.7,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,NO,2010-01-01,2.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,PL,2010-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,PT,2010-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,RO,2010-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,SE,2010-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,SI,2010-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,SK,2010-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-N,TOTAL,AVG_A,UK,2010-01-01,1.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-S,GE10,AVG_3Y,BG,2010-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-S,GE10,AVG_3Y,CY,2010-01-01,2.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-S,GE10,AVG_3Y,CZ,2010-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-S,GE10,AVG_3Y,DE,2010-01-01,2.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,B-S,GE10,AVG_3Y,EE,2010-01-01,1.5,,
