DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,LU,2000-01-01,7.5,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,LV,2000-01-01,35.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,MT,2000-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,NL,2000-01-01,3.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,NO,2000-01-01,12.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,PL,2000-01-01,15.1,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,PT,2000-01-01,33.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,RO,2000-01-01,27.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,SE,2000-01-01,24.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,SI,2000-01-01,14.8,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,SK,2000-01-01,14.1,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,UK,2000-01-01,7.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,AT,2000-01-01,7.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,BE,2000-01-01,19.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,CH,2000-01-01,3.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,CY,2000-01-01,16.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,CZ,2000-01-01,12.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,DE,2000-01-01,11.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,DK,2000-01-01,17.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,EE,2000-01-01,,bu,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,EL,2000-01-01,49.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,ES,2000-01-01,24.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,FI,2000-01-01,48.2,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,FR,2000-01-01,23.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,HU,2000-01-01,28.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,IE,2000-01-01,12.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,IS,2000-01-01,8.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,IT,2000-01-01,31.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,LT,2000-01-01,57.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,LU,2000-01-01,6.5,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,LV,2000-01-01,42.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,MT,2000-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,NL,2000-01-01,3.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,NO,2000-01-01,14.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,PL,2000-01-01,17.9,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,PT,2000-01-01,38.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,RO,2000-01-01,35.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,SE,2000-01-01,26.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,SI,2000-01-01,20.0,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,SK,2000-01-01,17.1,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-49,UK,2000-01-01,6.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,AT,2000-01-01,8.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,BE,2000-01-01,18.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,CH,2000-01-01,3.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,CY,2000-01-01,18.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,CZ,2000-01-01,11.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,DE,2000-01-01,11.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,DK,2000-01-01,16.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,EE,2000-01-01,,bu,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,EL,2000-01-01,45.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,ES,2000-01-01,22.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,FI,2000-01-01,47.0,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,FR,2000-01-01,21.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,HU,2000-01-01,25.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,IE,2000-01-01,12.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,IS,2000-01-01,8.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,IT,2000-01-01,30.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,LT,2000-01-01,57.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,LU,2000-01-01,6.2,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,LV,2000-01-01,39.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,MT,2000-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,NL,2000-01-01,3.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,NO,2000-01-01,12.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,PL,2000-01-01,15.2,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,PT,2000-01-01,35.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,RO,2000-01-01,28.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,SE,2000-01-01,24.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,SI,2000-01-01,16.0,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,SK,2000-01-01,14.6,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-59,UK,2000-01-01,6.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,AT,2000-01-01,8.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,BE,2000-01-01,18.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,CH,2000-01-01,3.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,CY,2000-01-01,17.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,CZ,2000-01-01,10.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,DE,2000-01-01,11.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,DK,2000-01-01,16.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,EE,2000-01-01,,bu,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,EL,2000-01-01,42.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,ES,2000-01-01,22.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,FI,2000-01-01,44.7,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,FR,2000-01-01,21.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,HU,2000-01-01,23.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,IE,2000-01-01,12.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,IS,2000-01-01,9.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,IT,2000-01-01,30.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,LT,2000-01-01,55.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,LU,2000-01-01,6.0,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,LV,2000-01-01,37.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,MT,2000-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,NL,2000-01-01,3.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,NO,2000-01-01,12.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,PL,2000-01-01,13.6,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,PT,2000-01-01,31.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,RO,2000-01-01,24.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,SE,2000-01-01,23.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,SI,2000-01-01,14.7,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,SK,2000-01-01,13.9,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-64,UK,2000-01-01,6.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,AT,2000-01-01,8.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,BE,2000-01-01,18.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,CH,2000-01-01,3.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,CY,2000-01-01,16.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,CZ,2000-01-01,9.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,DE,2000-01-01,11.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,DK,2000-01-01,16.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,EE,2000-01-01,,bu,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,EL,2000-01-01,40.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,ES,2000-01-01,21.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,FI,2000-01-01,44.0,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,FR,2000-01-01,21.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,HU,2000-01-01,22.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,IE,2000-01-01,11.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,IS,2000-01-01,9.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,IT,2000-01-01,30.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,LT,2000-01-01,54.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,LU,2000-01-01,6.0,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,LV,2000-01-01,35.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,MT,2000-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,NL,2000-01-01,3.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,NO,2000-01-01,11.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,PL,2000-01-01,12.1,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,PT,2000-01-01,26.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,RO,2000-01-01,19.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,SE,2000-01-01,22.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,SI,2000-01-01,13.2,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,SK,2000-01-01,13.8,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y25-74,UK,2000-01-01,6.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,AT,2000-01-01,10.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,BE,2000-01-01,13.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,CH,2000-01-01,3.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,CY,2000-01-01,18.7,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,CZ,2000-01-01,10.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,DE,2000-01-01,12.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,DK,2000-01-01,15.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,EE,2000-01-01,,bu,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,EL,2000-01-01,37.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,ES,2000-01-01,15.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,FI,2000-01-01,48.3,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,FR,2000-01-01,18.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,HU,2000-01-01,25.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,IE,2000-01-01,10.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,IS,2000-01-01,8.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,IT,2000-01-01,24.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,LT,2000-01-01,57.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,LU,2000-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,LV,2000-01-01,40.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,MT,2000-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,NL,2000-01-01,3.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,NO,2000-01-01,10.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,PL,2000-01-01,11.9,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,PT,2000-01-01,30.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,RO,2000-01-01,22.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,SE,2000-01-01,22.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,SI,2000-01-01,11.0,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,SK,2000-01-01,17.1,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-59,UK,2000-01-01,7.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,AT,2000-01-01,10.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,BE,2000-01-01,13.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,CH,2000-01-01,3.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,CY,2000-01-01,16.1,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,CZ,2000-01-01,8.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,DE,2000-01-01,12.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,DK,2000-01-01,15.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,EE,2000-01-01,,bu,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,EL,2000-01-01,32.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,ES,2000-01-01,14.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,FI,2000-01-01,44.3,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,FR,2000-01-01,17.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,HU,2000-01-01,22.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,IE,2000-01-01,11.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,IS,2000-01-01,9.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,IT,2000-01-01,24.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,LT,2000-01-01,54.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,LU,2000-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,LV,2000-01-01,36.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,MT,2000-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,NL,2000-01-01,3.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,NO,2000-01-01,10.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,PL,2000-01-01,9.9,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,PT,2000-01-01,26.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,RO,2000-01-01,17.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,SE,2000-01-01,20.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,SI,2000-01-01,9.4,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,SK,2000-01-01,15.8,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y40-64,UK,2000-01-01,7.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,AT,2000-01-01,9.2,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,BE,2000-01-01,12.3,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,CH,2000-01-01,4.2,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,CY,2000-01-01,24.4,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,CZ,2000-01-01,8.0,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,DE,2000-01-01,12.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,DK,2000-01-01,14.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,EE,2000-01-01,,bu,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,EL,2000-01-01,25.0,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,ES,2000-01-01,11.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,FI,2000-01-01,44.4,b,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,FR,2000-01-01,14.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,HU,2000-01-01,18.6,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,IE,2000-01-01,9.5,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,IS,2000-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,IT,2000-01-01,25.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,LT,2000-01-01,55.9,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,LU,2000-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,LV,2000-01-01,29.1,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,MT,2000-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,NL,2000-01-01,2.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,NO,2000-01-01,6.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,PL,2000-01-01,7.9,bu,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,PT,2000-01-01,27.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,RO,2000-01-01,11.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,SE,2000-01-01,19.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,SI,2000-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,SK,2000-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-59,UK,2000-01-01,7.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-64,AT,2000-01-01,9.7,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-64,BE,2000-01-01,12.0,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-64,CH,2000-01-01,4.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-64,CY,2000-01-01,18.2,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y50-64,CZ,2000-01-01,6.0,u,
