DATAFLOW,LAST UPDATE,freq,frequenc,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y35-54,PC,BE,2007-01-01,1.9,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y35-54,PC,CZ,2007-01-01,0.8,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y35-54,PC,DE,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y35-54,PC,EL,2007-01-01,1.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y35-54,PC,ES,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y35-54,PC,HR,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y35-54,PC,LV,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y35-54,PC,RO,2007-01-01,0.3,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y35-54,PC,SK,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-54,PC,AT,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-54,PC,BE,2007-01-01,2.8,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-54,PC,CZ,2007-01-01,1.0,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-54,PC,DE,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-54,PC,EL,2007-01-01,1.8,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-54,PC,ES,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-54,PC,HR,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-54,PC,LV,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-54,PC,RO,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-54,PC,SK,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-64,PC,AT,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-64,PC,BE,2007-01-01,2.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-64,PC,CZ,2007-01-01,0.9,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-64,PC,DE,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-64,PC,EL,2007-01-01,1.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-64,PC,ES,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-64,PC,HR,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-64,PC,LV,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-64,PC,RO,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y45-64,PC,SK,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y55-64,PC,BE,2007-01-01,2.6,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y55-64,PC,CZ,2007-01-01,0.9,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y55-64,PC,EL,2007-01-01,1.9,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y55-64,PC,ES,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y55-64,PC,HR,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y55-64,PC,LV,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y55-64,PC,RO,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y55-64,PC,SK,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,AT,2007-01-01,2.8,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,BE,2007-01-01,9.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,BG,2007-01-01,13.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,CY,2007-01-01,11.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,CZ,2007-01-01,3.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,DE,2007-01-01,12.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,EE,2007-01-01,2.2,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,EL,2007-01-01,11.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,ES,2007-01-01,11.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,FI,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,HR,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,HU,2007-01-01,3.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,LT,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,LV,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,MT,2007-01-01,12.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,PL,2007-01-01,1.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,PT,2007-01-01,8.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,RO,2007-01-01,7.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,SI,2007-01-01,2.7,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,SK,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-34,PC,TR,2007-01-01,17.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,AT,2007-01-01,2.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,BE,2007-01-01,9.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,BG,2007-01-01,11.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,CY,2007-01-01,10.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,CZ,2007-01-01,3.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,DE,2007-01-01,10.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,EE,2007-01-01,2.3,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,EL,2007-01-01,10.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,ES,2007-01-01,10.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,FI,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,HR,2007-01-01,3.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,HU,2007-01-01,3.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,LT,2007-01-01,1.4,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,LV,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,MT,2007-01-01,14.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,PL,2007-01-01,1.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,PT,2007-01-01,10.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,RO,2007-01-01,6.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,SI,2007-01-01,2.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,SK,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-44,PC,TR,2007-01-01,18.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,AT,2007-01-01,2.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,BE,2007-01-01,9.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,BG,2007-01-01,11.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,CY,2007-01-01,9.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,CZ,2007-01-01,2.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,DE,2007-01-01,7.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,EE,2007-01-01,1.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,EL,2007-01-01,12.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,ES,2007-01-01,11.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,FI,2007-01-01,0.7,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,HR,2007-01-01,5.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,HU,2007-01-01,3.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,LT,2007-01-01,1.4,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,LV,2007-01-01,1.8,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,MT,2007-01-01,17.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,PL,2007-01-01,2.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,PT,2007-01-01,13.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,RO,2007-01-01,7.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,SI,2007-01-01,2.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,SK,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y25-64,PC,TR,2007-01-01,23.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,AT,2007-01-01,3.0,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,BE,2007-01-01,9.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,BG,2007-01-01,10.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,CY,2007-01-01,8.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,CZ,2007-01-01,2.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,DE,2007-01-01,8.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,EE,2007-01-01,2.4,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,EL,2007-01-01,10.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,ES,2007-01-01,10.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,FI,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,HR,2007-01-01,3.5,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,HU,2007-01-01,2.8,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,LT,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,LV,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,MT,2007-01-01,16.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,PL,2007-01-01,1.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,PT,2007-01-01,11.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,RO,2007-01-01,5.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,SI,2007-01-01,2.4,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,SK,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-44,PC,TR,2007-01-01,20.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,AT,2007-01-01,2.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,BE,2007-01-01,9.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,BG,2007-01-01,10.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,CY,2007-01-01,8.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,CZ,2007-01-01,2.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,DE,2007-01-01,7.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,EE,2007-01-01,1.8,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,EL,2007-01-01,10.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,ES,2007-01-01,10.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,FI,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,HR,2007-01-01,4.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,HU,2007-01-01,3.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,LT,2007-01-01,1.1,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,LV,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,MT,2007-01-01,17.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,PL,2007-01-01,2.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,PT,2007-01-01,13.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,RO,2007-01-01,6.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,SI,2007-01-01,2.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,SK,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y35-54,PC,TR,2007-01-01,23.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,AT,2007-01-01,2.4,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,BE,2007-01-01,10.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,BG,2007-01-01,11.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,CY,2007-01-01,8.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,CZ,2007-01-01,2.0,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,DE,2007-01-01,5.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,EE,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,EL,2007-01-01,11.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,ES,2007-01-01,10.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,FI,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,HR,2007-01-01,5.1,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,HU,2007-01-01,4.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,LT,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,LV,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,MT,2007-01-01,18.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,PL,2007-01-01,2.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,PT,2007-01-01,14.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,RO,2007-01-01,7.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,SI,2007-01-01,2.5,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,SK,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-54,PC,TR,2007-01-01,27.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,AT,2007-01-01,2.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,BE,2007-01-01,9.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,BG,2007-01-01,10.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,CY,2007-01-01,9.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,CZ,2007-01-01,2.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,DE,2007-01-01,5.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,EE,2007-01-01,1.4,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,EL,2007-01-01,15.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,ES,2007-01-01,12.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,FI,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,HR,2007-01-01,6.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,HU,2007-01-01,4.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,LT,2007-01-01,1.3,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,LV,2007-01-01,2.3,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,MT,2007-01-01,20.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,PL,2007-01-01,2.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,PT,2007-01-01,16.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,RO,2007-01-01,8.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,SI,2007-01-01,2.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,SK,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y45-64,PC,TR,2007-01-01,32.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,AT,2007-01-01,2.7,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,BE,2007-01-01,8.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,BG,2007-01-01,9.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,CY,2007-01-01,10.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,CZ,2007-01-01,2.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,DE,2007-01-01,4.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,EE,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,EL,2007-01-01,19.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,ES,2007-01-01,14.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,FI,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,HR,2007-01-01,9.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,HU,2007-01-01,4.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,LT,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,LV,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,MT,2007-01-01,22.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,PL,2007-01-01,2.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,PT,2007-01-01,19.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,RO,2007-01-01,10.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,SI,2007-01-01,3.2,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,SK,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NVR,Y55-64,PC,TR,2007-01-01,40.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,AT,2011-01-01,68.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,BG,2011-01-01,44.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,CY,2011-01-01,30.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,CZ,2011-01-01,50.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,DE,2011-01-01,50.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,EE,2011-01-01,69.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,EL,2011-01-01,23.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,ES,2011-01-01,45.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,FI,2011-01-01,76.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,DAY,Y25-34,PC,HU,2011-01-01,60.2,,
